118 437
1 1 2.5000000000000004
2 2 1.8571428571428572
3 3 3.2142857142857144
4 4 -1.3571428571428574
5 5 -5.785714285714286
6 6 -2.5
7 7 -2.214285714285714
8 8 -6.2857142857142865
9 9 1.7857142857142858
10 10 1.2142857142857146
11 11 0.5
12 12 -0.5714285714285714
13 13 -4.571428571428571
14 14 2.1428571428571432
15 15 0.3571428571428572
16 16 2.571428571428571
17 17 -1.0714285714285712
18 18 1.5
19 19 2.2857142857142856
20 20 -0.5714285714285714
21 21 -5.428571428571429
22 22 4.642857142857143
23 23 -0.2142857142857144
24 24 -0.2142857142857144
25 25 3.6428571428571423
26 26 -2.0
27 27 1.0714285714285714
28 28 -1.8571428571428572
29 29 -0.4999999999999998
30 30 3.9285714285714284
31 31 -1.7857142857142858
32 32 1.5714285714285716
33 33 -0.0714285714285714
34 34 2.928571428571429
35 35 -3.8571428571428577
36 36 4.071428571428571
37 37 1.5
38 38 -3.428571428571429
39 39 -0.5714285714285714
40 40 1.0714285714285714
41 41 4.285714285714286
42 42 1.2857142857142858
43 43 -0.07142857142857162
44 44 -0.3571428571428572
45 45 0.1428571428571428
46 46 -0.3571428571428572
47 47 1.2857142857142858
48 48 -2.6428571428571423
49 49 -2.2142857142857144
50 50 2.2857142857142856
51 51 1.0000000000000004
52 52 5.928571428571429
53 53 1.0
54 54 -0.35714285714285765
55 55 -3.3571428571428577
56 56 -0.6428571428571426
57 57 -0.0714285714285714
58 58 -2.2857142857142865
59 59 4.642857142857143
60 60 0.642857142857143
61 61 3.6428571428571432
62 62 1.2142857142857144
63 63 0.35714285714285765
64 64 -3.5
65 65 2.071428571428571
66 66 -0.5714285714285721
67 67 -0.2857142857142858
68 68 1.2142857142857144
69 69 1.7857142857142858
70 70 -5.071428571428572
71 71 3.7142857142857144
72 72 0.7142857142857142
73 73 -3.7142857142857144
74 74 1.642857142857143
75 75 0.7142857142857144
76 76 -1.7142857142857144
77 77 4.857142857142858
78 78 1.0
79 79 3.5
80 80 -1.7142857142857144
81 81 -1.2142857142857144
82 82 4.642857142857142
83 83 5.928571428571429
84 84 1.7142857142857142
85 85 0.14285714285714235
86 86 -0.8571428571428572
87 87 -1.6428571428571437
88 88 1.5714285714285714
89 89 -0.9285714285714286
90 90 -2.6428571428571432
91 91 0.642857142857143
92 92 2.000000000000001
93 93 -6.714285714285714
94 94 2.714285714285714
95 95 3.3571428571428568
96 96 -4.285714285714286
97 97 -1.0714285714285716
98 98 -3.357142857142857
99 99 1.7857142857142858
100 100 -6.071428571428572
101 101 6.571428571428571
102 102 0.5
103 103 3.928571428571429
104 104 0.6428571428571428
105 105 -0.5714285714285714
106 106 0.5714285714285714
107 107 2.357142857142857
108 108 0.21428571428571397
109 109 -0.2857142857142856
110 110 5.642857142857143
111 111 -4.0
112 112 0.4285714285714284
113 113 0.7142857142857144
