118 435
1 1 -1.2857142857142858
2 2 -2.5
3 3 -0.5714285714285714
4 4 1.5714285714285714
5 5 5.928571428571429
6 6 2.7142857142857153
7 7 2.2857142857142856
8 8 0.2857142857142858
9 9 -0.6428571428571426
10 10 0.1428571428571428
11 11 5.142857142857142
12 12 2.0
13 13 -0.9285714285714284
14 14 1.3571428571428572
15 15 3.7857142857142856
16 16 3.0
17 17 -4.571428571428571
18 18 3.428571428571428
19 19 -2.1428571428571432
20 20 -0.42857142857142794
21 21 1.0
22 22 3.1428571428571432
23 23 7.571428571428571
24 24 2.9285714285714284
25 25 0.14285714285714324
26 26 -0.1428571428571428
27 27 2.571428571428571
28 28 1.0714285714285714
29 29 5.7857142857142865
30 30 1.1428571428571428
31 31 -1.2142857142857142
32 32 -2.8571428571428577
33 33 -2.8571428571428568
34 34 3.9285714285714284
35 35 3.7857142857142865
36 36 0.4999999999999998
37 37 0.357142857142857
38 38 6.5
39 39 0.5714285714285714
40 40 -5.142857142857142
41 41 0.1428571428571428
42 42 -4.785714285714286
43 43 4.071428571428572
44 44 4.214285714285714
45 45 -1.7857142857142858
47 47 5.142857142857142
48 48 -0.6428571428571428
49 49 2.2142857142857144
50 50 2.928571428571429
51 51 -5.0
52 52 2.642857142857143
53 53 -2.2142857142857144
54 54 -6.142857142857142
55 55 4.714285714285714
56 56 6.2142857142857135
57 57 4.214285714285714
58 58 1.857142857142857
59 59 -1.7857142857142856
60 60 0.7142857142857146
61 61 3.0
62 62 0.2142857142857142
63 63 -2.0714285714285716
64 64 1.7857142857142858
65 65 2.8571428571428577
66 66 2.999999999999999
67 67 3.928571428571428
68 68 1.7142857142857144
69 69 1.0714285714285714
70 70 -2.2857142857142856
71 71 -0.928571428571429
72 72 0.4285714285714286
73 73 8.285714285714286
74 74 -1.2142857142857144
75 75 1.7857142857142854
76 76 4.857142857142858
77 77 6.5
78 78 -0.2142857142857142
79 79 0.642857142857143
80 80 -2.7142857142857144
81 81 -2.5
82 82 -5.0
83 83 1.9285714285714286
84 84 1.3571428571428572
85 85 -1.214285714285714
86 86 -0.7142857142857142
87 87 -3.4999999999999996
88 88 2.3571428571428577
89 89 -2.8571428571428577
90 90 -0.7857142857142851
91 91 -3.928571428571429
92 92 -9.285714285714286
93 93 6.571428571428572
94 94 -3.1428571428571432
95 95 -3.1428571428571432
96 96 -2.428571428571429
97 97 -5.785714285714286
98 98 -1.0
99 99 3.0
100 100 1.4999999999999996
101 101 -0.3571428571428572
102 102 2.428571428571429
104 104 6.071428571428571
105 105 -1.6428571428571423
106 106 1.285714285714286
107 107 5.428571428571429
108 108 0.2142857142857142
109 109 0.21428571428571463
110 110 0.714285714285714
111 111 -1.642857142857143
112 112 -0.2857142857142858
113 113 2.928571428571429
114 114 3.3571428571428568
115 115 2.5
116 116 0.4285714285714286
117 117 1.7857142857142851
118 118 3.2857142857142856
1 2 0.9285714285714286
1 5 0.5714285714285714
