72 258
1 1 -0.5
2 2 0.4285714285714286
3 3 7.5
4 4 -1.0
5 5 -3.5
6 6 3.5
7 7 0.2142857142857142
8 8 1.8571428571428572
9 9 0.357142857142857
10 10 -1.9999999999999996
11 11 -2.7142857142857153
12 12 4.5
13 13 3.0714285714285716
14 14 1.357142857142857
15 15 1.357142857142857
16 16 3.8571428571428577
17 17 5.2857142857142865
18 18 -5.071428571428571
19 19 1.142857142857143
20 20 -1.3571428571428572
21 21 3.142857142857143
22 22 2.928571428571429
23 23 -1.0
24 24 0.5714285714285714
25 25 2.2142857142857144
26 26 2.714285714285714
27 27 0.8571428571428572
28 28 1.5714285714285714
29 29 2.2142857142857144
30 30 3.5714285714285716
31 31 0.928571428571429
32 32 -0.28571428571428603
33 33 2.428571428571429
34 34 -0.14285714285714302
35 35 1.3571428571428577
36 36 5.857142857142858
37 37 2.4285714285714284
38 38 2.142857142857143
39 39 6.071428571428571
40 40 0.9999999999999998
41 41 -5.428571428571428
42 42 1.7857142857142858
43 43 -4.357142857142857
44 44 4.428571428571429
45 45 -1.7857142857142858
46 46 3.1428571428571432
47 47 2.642857142857143
48 48 3.071428571428571
49 49 -2.7857142857142856
50 50 -0.5714285714285716
51 51 -1.3571428571428572
52 52 -2.5000000000000004
53 53 -2.5
54 54 0.1428571428571428
55 55 2.5
56 56 -1.4285714285714284
57 57 -1.142857142857143
58 58 1.5714285714285714
59 59 -1.0000000000000004
60 60 4.2142857142857135
61 61 1.0
62 62 -0.14285714285714257
63 63 0.3571428571428572
64 64 1.7142857142857144
65 65 4.857142857142858
66 66 2.6428571428571423
67 67 -1.2857142857142856
68 68 4.2857142857142865
69 69 -1.285714285714286
70 70 2.857142857142857
71 71 -3.2857142857142856
72 72 -0.9285714285714288
1 2 0.5714285714285714
1 13 -0.9285714285714286
1 30 -0.9285714285714286
1 40 2.0
1 44 -2.0
1 54 1.7857142857142858
2 4 1.3571428571428572
2 7 -1.3571428571428572
2 13 -2.0
2 14 -1.3571428571428572
2 18 1.7857142857142858
2 64 0.5714285714285714
3 5 -0.5714285714285714
3 6 -1.7857142857142858
3 11 -2.0
3 15 2.0
3 22 -1.3571428571428572
3 66 -2.0
3 72 -1.7857142857142858
4 14 1.3571428571428572
4 16 -1.3571428571428572
4 31 -0.9285714285714286
4 41 2.0
4 46 -2.0
4 55 0.5714285714285714
5 33 0.5714285714285714
5 42 0.5714285714285714
5 49 2.0
5 58 0.9285714285714286
6 15 -2.0
6 17 -2.0
6 50 1.3571428571428572
6 59 0.9285714285714286
7 9 -2.0
7 13 1.3571428571428572
7 18 0.5714285714285714
7 26 -0.5714285714285714
7 34 1.7857142857142858
8 10 0.5714285714285714
8 16 -0.9285714285714286
8 19 -0.9285714285714286
8 38 -0.5714285714285714
9 11 -2.0
9 18 1.3571428571428572
9 20 1.3571428571428572
9 67 0.9285714285714286
10 12 -1.7857142857142858
10 19 2.0
10 21 0.5714285714285714
10 53 2.0
10 70 -1.3571428571428572
11 20 1.3571428571428572
11 22 1.3571428571428572
11 27 2.0
11 35 2.0
12 17 -1.3571428571428572
12 21 -1.3571428571428572
12 23 2.0
12 39 -2.0
13 14 0.9285714285714286
13 18 1.3571428571428572
13 30 -2.0
13 40 -1.7857142857142858
14 16 -0.9285714285714286
14 46 -0.9285714285714286
14 55 1.3571428571428572
14 64 -1.7857142857142858
15 17 -0.5714285714285714
15 59 1.7857142857142858
15 66 -0.5714285714285714
15 72 -2.0
16 19 -1.7857142857142858
16 31 0.5714285714285714
16 41 0.5714285714285714
17 23 -1.3571428571428572
18 20 -1.3571428571428572
18 67 1.3571428571428572
19 21 0.9285714285714286
19 70 -1.3571428571428572
20 22 -0.9285714285714286
20 27 -0.5714285714285714
20 35 0.5714285714285714
20 51 0.9285714285714286
21 23 -0.5714285714285714
21 39 -1.7857142857142858
21 53 -0.9285714285714286
22 62 -2.0
23 71 0.9285714285714286
24 26 0.9285714285714286
24 34 -0.5714285714285714
24 44 -0.9285714285714286
25 27 -1.7857142857142858
25 33 -1.7857142857142858
25 35 -1.3571428571428572
25 49 0.9285714285714286
25 56 1.7857142857142858
26 28 -2.0
26 36 -2.0
26 64 0.9285714285714286
27 29 0.9285714285714286
27 35 -1.7857142857142858
27 37 -0.5714285714285714
27 66 0.9285714285714286
28 31 -1.7857142857142858
28 36 -1.3571428571428572
28 38 1.7857142857142858
28 46 1.7857142857142858
29 37 1.7857142857142858
29 39 -0.9285714285714286
29 50 -2.0
29 57 -2.0
30 34 -2.0
30 40 1.3571428571428572
31 32 0.5714285714285714
31 38 -1.3571428571428572
31 41 2.0
32 41 1.7857142857142858
32 45 -0.5714285714285714
32 53 -0.9285714285714286
32 70 -0.5714285714285714
33 35 0.5714285714285714
33 42 -1.7857142857142858
34 36 0.9285714285714286
35 37 -1.3571428571428572
36 38 -2.0
36 46 -2.0
36 64 0.5714285714285714
37 39 -1.3571428571428572
37 50 -1.3571428571428572
37 57 1.7857142857142858
37 66 -1.3571428571428572
40 60 -2.0
40 67 -0.5714285714285714
41 70 -0.9285714285714286
42 61 -0.5714285714285714
43 47 0.5714285714285714
43 51 1.7857142857142858
43 56 2.0
44 47 -0.9285714285714286
44 54 -0.5714285714285714
45 48 -0.9285714285714286
45 52 1.7857142857142858
45 53 0.5714285714285714
45 57 0.9285714285714286
46 48 0.5714285714285714
46 55 -0.5714285714285714
47 49 1.7857142857142858
47 54 -0.9285714285714286
47 56 -1.3571428571428572
47 60 -1.7857142857142858
48 50 1.3571428571428572
48 52 -0.5714285714285714
48 55 -0.9285714285714286
48 57 -0.5714285714285714
48 68 -2.0
49 56 -1.3571428571428572
49 58 -0.5714285714285714
50 57 1.7857142857142858
50 59 -0.5714285714285714
51 52 -1.3571428571428572
52 53 1.7857142857142858
52 57 1.7857142857142858
52 65 -0.9285714285714286
54 56 0.9285714285714286
54 60 -1.3571428571428572
55 57 -2.0
55 68 -0.9285714285714286
56 58 -0.5714285714285714
57 59 -0.5714285714285714
58 61 -1.3571428571428572
59 63 -0.5714285714285714
60 67 0.9285714285714286
61 62 0.9285714285714286
62 63 0.5714285714285714
62 69 -1.3571428571428572
62 72 2.0
63 69 -0.9285714285714286
63 71 0.5714285714285714
64 65 -2.0
65 66 -0.5714285714285714
65 68 -1.3571428571428572
66 72 0.9285714285714286
67 68 -1.3571428571428572
68 70 1.3571428571428572
69 71 1.7857142857142858
69 72 1.7857142857142858
