340 1319
1 1 2.7857142857142856
2 2 4.071428571428571
3 3 5.285714285714286
4 4 -0.07142857142857162
5 5 -3.0
6 6 -0.5000000000000002
7 7 1.6428571428571428
8 8 0.6428571428571426
9 9 -0.14285714285714302
10 10 0.1428571428571428
11 11 -0.0714285714285714
12 12 -2.0
13 13 -2.7142857142857144
14 14 -6.642857142857143
15 15 1.2857142857142856
16 16 -2.2142857142857144
17 17 -1.2142857142857149
18 18 -0.5714285714285714
19 19 2.071428571428571
20 20 -7.142857142857143
21 21 3.0
22 22 -3.6428571428571423
23 23 -2.714285714285714
24 24 3.428571428571429
25 25 3.5714285714285716
26 26 -1.5714285714285716
27 27 0.9999999999999993
28 28 -5.5
29 29 -2.5
30 30 1.1428571428571426
31 31 -4.785714285714286
32 32 -2.928571428571429
33 33 0.857142857142857
34 34 4.0
35 35 -2.7857142857142856
36 36 -3.5
37 37 -5.642857142857143
39 39 0.2857142857142858
40 40 -2.0
41 41 -1.5714285714285714
42 42 -2.428571428571429
43 43 2.0
44 44 -2.7857142857142856
45 45 1.1428571428571428
46 46 -6.714285714285714
47 47 0.8571428571428572
48 48 4.2857142857142865
49 49 1.3571428571428572
50 50 0.642857142857143
51 51 -7.0
52 52 -0.9285714285714286
53 53 -6.785714285714286
54 54 0.4999999999999998
55 55 4.357142857142858
56 56 -6.5
57 57 -2.928571428571429
58 58 -1.2857142857142858
59 59 4.285714285714286
60 60 -1.0714285714285712
61 61 -1.9285714285714286
62 62 2.5000000000000004
63 63 0.0714285714285714
64 64 0.8571428571428572
65 65 -4.214285714285715
66 66 1.4285714285714284
67 67 7.642857142857142
68 68 3.5
69 69 -2.0714285714285716
70 70 -7.000000000000001
71 71 2.571428571428571
72 72 1.5714285714285714
73 73 -7.0
74 74 -1.8571428571428568
75 75 1.0714285714285714
76 76 2.0
77 77 -0.3571428571428572
78 78 2.3571428571428568
79 79 0.21428571428571397
80 80 4.142857142857143
81 81 -3.8571428571428568
82 82 -1.642857142857143
83 83 -0.0714285714285714
84 84 -0.9285714285714286
85 85 -2.0
86 86 -0.642857142857143
87 87 3.571428571428571
88 88 2.7142857142857144
89 89 -2.142857142857143
90 90 -0.6428571428571426
91 91 -5.928571428571429
92 92 -0.2142857142857144
93 93 2.428571428571428
94 94 2.3571428571428568
95 95 -2.0714285714285716
96 96 0.4285714285714286
97 97 -0.8571428571428572
98 98 -0.7857142857142858
99 99 2.357142857142857
100 100 -2.857142857142857
101 101 -2.714285714285714
102 102 4.5
103 103 5.285714285714286
104 104 1.1428571428571428
105 105 1.5
106 106 1.9999999999999998
107 107 0.14285714285714235
108 108 1.9285714285714288
109 109 -4.214285714285714
110 110 3.1428571428571432
111 111 -2.1428571428571432
112 112 -2.928571428571429
113 113 -5.071428571428571
114 114 -3.1428571428571432
115 115 -0.7142857142857142
116 116 -0.07142857142857162
117 117 -0.4285714285714286
118 118 0.5714285714285714
119 119 0.9285714285714279
120 120 0.1428571428571428
121 121 -1.8571428571428572
122 122 1.2142857142857144
123 123 7.428571428571429
124 124 7.857142857142858
125 125 -3.928571428571429
126 126 0.2857142857142858
127 127 7.7857142857142865
128 128 -4.5
129 129 2.928571428571428
130 130 7.142857142857142
131 131 -2.571428571428572
132 132 1.6428571428571432
133 133 1.2857142857142858
135 135 0.4285714285714288
136 136 4.428571428571429
137 137 3.5
138 138 5.142857142857143
139 139 0.5000000000000002
140 140 -0.4285714285714284
141 141 -1.2857142857142858
142 142 6.357142857142858
143 143 2.220446049250313e-16
144 144 -6.2142857142857135
145 145 0.1428571428571428
146 146 5.0
147 147 -1.0
148 148 4.357142857142857
149 149 6.357142857142857
150 150 -2.2857142857142856
151 151 -5.142857142857142
152 152 5.2142857142857135
153 153 -0.5714285714285714
154 154 1.3571428571428572
155 155 6.857142857142857
156 156 3.3571428571428568
157 157 -4.642857142857143
158 158 -0.1428571428571428
159 159 5.071428571428571
160 160 -2.0
161 161 -0.9285714285714286
162 162 -3.1428571428571432
163 163 4.0
164 164 2.5
165 165 -2.1428571428571423
166 166 -1.4285714285714284
167 167 2.071428571428571
168 168 -0.5
169 169 2.4285714285714293
170 170 -2.214285714285714
171 171 -2.1428571428571432
172 172 -0.21428571428571397
173 173 -1.9285714285714284
174 174 -4.428571428571429
175 175 -3.5
176 176 -0.9285714285714286
177 177 -2.428571428571429
178 178 5.357142857142858
179 179 -1.0
180 180 3.1428571428571432
181 181 -0.8571428571428568
182 182 3.9999999999999996
183 183 -1.2857142857142856
184 184 6.071428571428572
185 185 7.357142857142858
186 186 1.4999999999999998
187 187 1.4285714285714284
188 188 1.2857142857142858
189 189 6.857142857142858
190 190 -1.5
191 191 0.3571428571428572
192 192 5.142857142857144
193 193 -3.9285714285714284
194 194 1.0714285714285716
195 195 5.142857142857142
196 196 3.8571428571428568
197 197 4.428571428571429
198 198 2.2142857142857144
199 199 -2.928571428571429
200 200 -6.2857142857142865
201 201 0.2142857142857144
202 202 7.642857142857143
203 203 2.714285714285714
204 204 1.9285714285714288
205 205 0.8571428571428572
206 206 0.5714285714285718
207 207 -2.357142857142857
208 208 -2.428571428571429
209 209 2.571428571428571
210 210 2.8571428571428568
211 211 -7.571428571428571
212 212 2.8571428571428568
213 213 6.714285714285714
214 214 -3.714285714285715
215 215 4.214285714285715
216 216 0.5714285714285721
217 217 -4.285714285714285
218 218 0.2142857142857142
219 219 -1.8571428571428572
220 220 -0.2142857142857142
221 221 2.6428571428571432
222 222 4.857142857142858
223 223 1.3571428571428572
224 224 -3.7142857142857144
225 225 -2.071428571428571
227 227 -1.0714285714285714
228 228 2.2142857142857144
229 229 -0.9285714285714286
230 230 -0.7857142857142856
231 231 1.7857142857142858
232 232 -2.2857142857142856
233 233 -0.4285714285714286
234 234 -2.0
235 235 -6.5
236 236 0.5714285714285714
237 237 5.000000000000001
238 238 2.2857142857142856
239 239 -5.642857142857142
240 240 1.5
241 241 9.571428571428571
242 242 1.2857142857142856
243 243 0.9285714285714279
244 244 -5.714285714285715
245 245 -4.5
246 246 -0.3571428571428572
247 247 -1.5714285714285712
248 248 2.2142857142857144
249 249 2.142857142857143
250 250 -1.5714285714285716
251 251 -1.9999999999999998
252 252 1.0
253 253 -3.7142857142857144
254 254 -1.2142857142857144
255 255 3.428571428571429
256 256 -2.2857142857142856
257 257 -4.499999999999999
258 258 0.2857142857142858
259 259 4.2142857142857135
260 260 -2.7857142857142856
261 261 2.1428571428571432
262 262 4.928571428571429
263 263 -0.9285714285714288
264 264 0.28571428571428537
265 265 -0.5
266 266 -2.7142857142857144
267 267 -1.9285714285714284
268 268 -2.2142857142857144
269 269 -4.285714285714286
270 270 6.571428571428572
271 271 -0.4285714285714288
272 272 2.5
273 273 2.857142857142857
274 274 2.7857142857142856
275 275 -4.285714285714285
276 276 -1.2142857142857149
277 277 -0.14285714285714257
278 278 4.071428571428571
279 279 -2.928571428571429
280 280 0.2857142857142856
281 281 1.7142857142857144
282 282 -2.7142857142857144
283 283 -1.4285714285714284
284 284 -4.5
285 285 6.2857142857142865
286 286 -0.9285714285714284
287 287 3.2142857142857144
288 288 -4.928571428571429
289 289 -6.2857142857142865
290 290 -0.3571428571428572
291 291 -1.8571428571428572
292 292 2.1428571428571423
293 293 5.285714285714286
294 294 -0.6428571428571432
295 295 -0.642857142857143
296 296 -1.642857142857143
297 297 -4.7142857142857135
298 298 -6.999999999999999
299 299 -6.071428571428572
300 300 0.5
301 301 -2.220446049250313e-16
302 302 -1.7142857142857146
303 303 0.7142857142857142
304 304 -3.7142857142857144
305 305 3.3571428571428568
306 306 2.3571428571428577
307 307 4.0
308 308 -2.999999999999999
309 309 -5.2142857142857135
310 310 -6.2857142857142865
311 311 2.9285714285714293
312 312 7.071428571428571
313 313 -0.3571428571428572
314 314 -3.357142857142856
315 315 -4.7142857142857135
316 316 0.2142857142857142
317 317 0.5
318 318 -4.357142857142858
319 319 -0.7142857142857142
320 320 -3.214285714285714
321 321 -4.857142857142858
322 322 1.0
323 323 -3.0
324 324 0.357142857142857
325 325 -1.4285714285714286
326 326 -1.642857142857143
327 327 -5.642857142857143
328 328 -3.6428571428571432
329 329 1.785714285714286
330 330 -6.7857142857142865
331 331 -3.785714285714286
332 332 0.7142857142857144
333 333 -2.2857142857142856
334 334 3.7857142857142856
335 335 1.9285714285714284
336 336 0.2142857142857142
337 337 -0.3571428571428572
338 338 -0.5714285714285714
339 339 -3.6428571428571432
340 340 -0.4285714285714286
1 2 0.9285714285714286
1 7 -0.5714285714285714
1 43 -1.3571428571428572
1 69 -1.7857142857142858
2 3 -0.5714285714285714
2 7 -2.0
2 8 -0.9285714285714286
2 86 -0.9285714285714286
2 106 -0.5714285714285714
3 4 1.3571428571428572
3 8 -1.3571428571428572
3 9 -2.0
3 128 -0.9285714285714286
3 154 -1.7857142857142858
4 9 1.3571428571428572
4 10 1.3571428571428572
4 178 -2.0
4 202 -2.0
5 6 1.7857142857142858
5 11 -1.3571428571428572
5 268 0.5714285714285714
5 292 2.0
6 11 1.3571428571428572
6 12 -2.0
6 303 1.3571428571428572
6 316 -2.0
7 8 0.9285714285714286
7 69 1.3571428571428572
7 86 -1.3571428571428572
8 9 1.3571428571428572
8 106 -2.0
8 128 1.3571428571428572
9 10 -0.5714285714285714
9 154 1.3571428571428572
9 178 -1.3571428571428572
10 202 -0.9285714285714286
11 12 2.0
11 292 -0.5714285714285714
11 303 -1.3571428571428572
12 316 2.0
13 19 -1.3571428571428572
13 50 1.3571428571428572
13 69 1.7857142857142858
13 73 0.9285714285714286
14 15 2.0
14 20 2.0
14 128 1.7857142857142858
14 134 1.7857142857142858
14 154 -0.9285714285714286
15 16 -0.9285714285714286
15 20 2.0
15 21 -0.5714285714285714
15 178 -2.0
15 202 -1.7857142857142858
16 17 2.0
16 21 1.3571428571428572
16 22 1.7857142857142858
16 250 -2.0
17 18 1.7857142857142858
17 22 -0.9285714285714286
17 23 1.7857142857142858
17 268 -0.5714285714285714
17 272 -1.7857142857142858
17 292 -2.0
17 298 0.9285714285714286
18 23 0.9285714285714286
18 24 -0.9285714285714286
18 303 1.7857142857142858
18 310 0.5714285714285714
18 316 -1.7857142857142858
18 322 -1.7857142857142858
19 69 -2.0
19 73 0.9285714285714286
19 86 0.9285714285714286
19 91 -0.5714285714285714
20 154 1.7857142857142858
20 178 1.3571428571428572
21 22 -1.7857142857142858
21 202 -2.0
22 23 1.3571428571428572
22 250 1.7857142857142858
22 268 2.0
22 272 -0.5714285714285714
23 24 -0.9285714285714286
23 292 -2.0
23 298 0.9285714285714286
23 303 -1.3571428571428572
23 310 2.0
